Time (s),X (km),Y (km),Z (km),VX (km/s),VY (km/s),VZ (km/s)
3470.27027027027,-4371.786096884318,-3865.6946497780264,-3865.708907353779,6.360692107818692,-3.587995498317286,-3.5990865476277913
3475.6756756756754,-4337.382734786956,-3885.06240643854,-3885.0778155686903,6.383647832994064,-3.5641307234032746,-3.567551534428369
3481.081081081081,-4302.685032691012,-3904.3391771635484,-3904.313511522731,6.441397249785283,-3.5370887839281417,-3.5410503718293334
3486.4864864864862,-4267.865956575868,-3923.3436924437874,-3923.3433799592854,6.456485355096272,-3.5080252427019705,-3.5047089780666947
3491.891891891892,-4232.912837719258,-3942.2300096645836,-3942.2355931155794,6.4876018803291355,-3.479395980378278,-3.48138006556247
3497.297297297297,-4197.745013074609,-3960.9677397897062,-3961.0214183981343,6.512497308527303,-3.445951950539057,-3.461140408308191
3502.7027027027025,-4162.441806171403,-3979.5769412016925,-3979.585334436099,6.5499694613321005,-3.428585341076323,-3.4250531517979033
3508.108108108108,-4126.923025583718,-3997.973157336456,-3997.982005450861,6.5727373686360595,-3.3939225335748584,-3.4104157824954267
3513.5135135135133,-4091.2661511528104,-4016.2840904155846,-4016.286798569257,6.63557484896968,-3.356507866878987,-3.3504816733836846
3518.9189189189187,-4055.5042722609264,-4034.391710422362,-4034.3938025593575,6.629930034526667,-3.3459179342827507,-3.344998357940288
3524.324324324324,-4019.537580084751,-4052.357474055131,-4052.3552536147413,6.669831350755876,-3.3049036305953488,-3.325822808216733
3529.7297297297296,-3983.426198001934,-4070.146861348241,-4070.137340390194,6.687128914742441,-3.2844712057510015,-3.2854297345933086
3535.135135135135,-3947.104917383822,-4087.788186392758,-4087.814357969605,6.7439532381170135,-3.2667222422426674,-3.230188618468571
3540.5405405405404,-3910.6887311371875,-4105.268037858503,-4105.265844811541,6.764034667705515,-3.210467496517092,-3.2229541781236994
3545.945945945946,-3874.1253373089403,-4122.5769077308705,-4122.594415094625,6.805573413816366,-3.197948645398464,-3.176578455083202
3551.3513513513512,-3837.346766151212,-4139.704849481305,-4139.70629024505,6.79622324170529,-3.1644398291670703,-3.1733910723961984
3556.7567567567567,-3800.4560080704864,-4156.715198845289,-4156.716984120995,6.8411143507380485,-3.124329897608804,-3.1128557815756186
3562.162162162162,-3763.4396116182593,-4173.472015781063,-4173.496378752198,6.863229961278649,-3.093484402087782,-3.0936867369576455
3567.5675675675675,-3726.2268760156926,-4190.148766940688,-4190.219700634287,6.9022277453051,-3.0766140073220045,-3.0683045858269486
3572.972972972973,-3688.893752045301,-4206.691029854082,-4206.6852554832,6.927930551271887,-3.0448497751306234,-3.0267906658253216
3578.3783783783783,-3651.3889285649875,-4223.00528148405,-4222.985385465455,6.947815116095146,-2.988641809057638,-3.0167376543192423
3583.783783783784,-3613.750990375645,-4239.137610081225,-4239.162020838776,6.992680573883156,-2.9661499299290868,-2.9720618264030843
3589.189189189189,-3575.9864349469244,-4255.111850070031,-4255.142566669982,6.992150260647812,-2.9468353555969964,-2.950304235769213
3594.5945945945946,-3538.059369588513,-4270.936345433208,-4270.996640948299,7.05352123759228,-2.9256179544176937,-2.9013387787479146
3600.0,-3499.998215074771,-4286.595600464714,-4286.610615611977,7.064095877267308,-2.8688549292203565,-2.880651458145547
3605.405405405405,-3461.775415918029,-4302.120607704292,-4302.102437504353,7.114226730309031,-2.8585892676357982,-2.8357798717023583
3610.810810810811,-3423.4908221363776,-4317.38624222288,-4317.370345850759,7.120894935494627,-2.830645782209071,-2.8169878056938393
3616.216216216216,-3384.9739800689504,-4332.532141659008,-4332.542041204419,7.127742088636798,-2.8000735377297294,-2.776645094829458
3621.6216216216217,-3346.3980966475588,-4347.52147947737,-4347.517801782091,7.158647112877728,-2.7586794818744282,-2.754398236988685
3627.027027027027,-3307.7134575216887,-4362.291090689443,-4362.279620864701,7.184033967598647,-2.7218880822898766,-2.7192138746892396
3632.432432432433,-3268.8066117548487,-4376.930479268545,-4376.913971391955,7.206025649939018,-2.6925713468644465,-2.7004604902403067
3637.837837837838,-3229.808208986088,-4391.376315762179,-4391.390401740613,7.2249030037688895,-2.66327780565581,-2.6483097540694778
3643.2432432432433,-3190.6913269310803,-4405.639251374215,-4405.652985485094,7.251441087370106,-2.625780673446903,-2.6356960452611813
3648.6486486486488,-3151.45183486171,-4419.748643412762,-4419.7915707096645,7.286142801252636,-2.600211688988423,-2.5869815134813714
3654.054054054054,-3112.084523371231,-4433.653136577843,-4433.666580115864,7.284304150010018,-2.5574675172243118,-2.566545063610101
3659.459459459459,-3072.539170555086,-4447.414812879792,-4447.454677120677,7.33212971758938,-2.50961452936324,-2.5337200952608123
3664.864864864865,-3032.919802589034,-4460.985939110363,-4460.987121321464,7.344791014235076,-2.4809362244993305,-2.5043712233061735
3670.27027027027,-2993.170893949197,-4474.441054229812,-4474.410365749627,7.371452747699484,-2.4494298404298838,-2.4530595847868524
3675.6756756756754,-2953.3477163764182,-4487.591374380592,-4487.619488803801,7.379679420341198,-2.421022693088107,-2.4262792601401575
3681.081081081081,-2913.374163845497,-4500.68931194575,-4500.687996604001,7.404077665960649,-2.4024500984607373,-2.3966254804846443
3686.4864864864862,-2873.2909651789932,-4513.551761916809,-4513.55780785168,7.431819363222392,-2.365381995050627,-2.357255478479663
3691.891891891892,-2833.03741688212,-4526.248634409441,-4526.2185103347465,7.445455491953116,-2.3317437641296714,-2.324398339344422
3697.297297297297,-2792.7642208697716,-4538.754489936845,-4538.735535978075,7.4909531480852545,-2.295877666558228,-2.2993858980274546
3702.7027027027034,-2752.331990164414,-4551.073360311707,-4551.06594266774,7.491808855789899,-2.2666476512032223,-2.2650676274441053
